5.617570877075195312e-01
5.097723007202148438e-01
5.672430992126464844e-01
5.649528503417968750e-01
5.086436271667480469e-01
5.069081783294677734e-01
5.686492919921875000e-01
5.089097023010253906e-01
5.103051662445068359e-01
5.687644481658935547e-01
