3.167566299438476562e+00
3.199049711227416992e+00
3.153562545776367188e+00
3.149975299835205078e+00
3.170766592025756836e+00
3.191490173339843750e+00
3.221467733383178711e+00
3.172465085983276367e+00
3.210576295852661133e+00
3.226737499237060547e+00
