4.100217819213867188e-01
4.124112129211425781e-01
4.124715328216552734e-01
3.984131813049316406e-01
4.054434299468994141e-01
4.154112339019775391e-01
4.126698970794677734e-01
4.507548809051513672e-01
4.942066669464111328e-01
4.178202152252197266e-01
