3.999471664428710938e-03
3.000974655151367188e-03
3.124237060546875000e-03
2.739977836608886719e-02
2.900052070617675781e-02
2.833223342895507812e-02
2.722349166870117188e-01
2.672061920166015625e-01
2.741377353668212891e-01
5.085706710815429688e-03
5.071401596069335938e-03
4.999876022338867188e-03
4.428076744079589844e-02
4.337143898010253906e-02
4.262256622314453125e-02
4.318747520446777344e-01
4.346523284912109375e-01
4.184706211090087891e-01
7.176637649536132812e-03
8.336782455444335938e-03
6.999731063842773438e-03
