1.598121166229248047e+00
1.622748613357543945e+00
1.487714052200317383e+00
1.565451145172119141e+00
1.619732141494750977e+00
1.484050750732421875e+00
1.734354972839355469e+00
1.568147420883178711e+00
1.705085515975952148e+00
9.048335552215576172e-01
