3.686606168746948242e+00
3.755567312240600586e+00
3.718237876892089844e+00
3.707355737686157227e+00
3.783969879150390625e+00
3.726460695266723633e+00
3.726552486419677734e+00
3.703196287155151367e+00
3.766133546829223633e+00
3.700509071350097656e+00
