1.086471080780029297e-01
1.081924438476562500e-01
1.099078655242919922e-01
1.080646514892578125e-01
1.093957424163818359e-01
1.081066131591796875e-01
1.083390712738037109e-01
1.646916866302490234e-01
1.082870960235595703e-01
1.086692810058593750e-01
