num_qubits,num_repeats,time_taken
2,10,0.013871908187866211
2,100,0.04416470527648926
2,1000,0.2272407293319702
2,10000,2.012596321105957
2,100000,19.549919509887694
3,10,0.01683835983276367
3,100,0.05435712337493896
3,1000,0.3304464101791382
3,10000,3.1600197076797487
3,100000,30.452959513664247
4,10,0.021521639823913575
4,100,0.06691322326660157
4,1000,0.4168500185012817
4,10000,4.181306028366089
4,100000,40.14748854637146
5,10,0.03442292213439942
5,100,0.07537200450897216
5,1000,0.5623130321502685
5,10000,5.179794812202454
5,100000,50.214142894744874
6,10,0.02737250328063965
6,100,0.09061994552612304
6,1000,0.6851484060287476
6,10000,6.199268388748169
6,100000,60.46593117713928
7,10,0.02678349018096924
7,100,0.09835002422332764
7,1000,0.6556026697158813
7,10000,7.18357355594635
7,100000,69.9959235906601
8,10,0.03051295280456543
8,100,0.10680520534515381
8,1000,0.7659909725189209
8,10000,8.245338845252991
8,100000,79.7330667734146
9,10,0.03151533603668213
9,100,0.12105450630187989
9,1000,0.8503130674362183
9,10000,9.186596035957336
9,100000,89.80245168209076
10,10,0.036457371711730954
10,100,0.12933080196380614
10,1000,1.0973926544189454
10,10000,10.153004884719849
10,100000,99.58054614067078
11,10,0.036719679832458496
11,100,0.1347968578338623
11,1000,1.1286593675613403
11,10000,11.190150284767151
11,100000,110.03250024318694
12,10,0.03983571529388428
12,100,0.14475734233856202
12,1000,1.229308795928955
12,10000,12.14550621509552
12,100000,119.64785721302033
13,10,0.0418813943862915
13,100,0.1591413736343384
13,1000,1.230407476425171
13,10000,13.229648470878601
13,100000,129.51267552375793
14,10,0.043744444847106934
14,100,0.1649790048599243
14,1000,1.3723366737365723
14,10000,14.156548309326173
14,100000,139.16404085159303
15,10,0.046711301803588866
15,100,0.17145087718963622
15,1000,1.5861016273498536
15,10000,15.184772419929505
15,100000,149.43215322494507
